x,y,z
18541317.900663894,3345742.445965676,
18541417.900663894,3345742.445965676,
18541517.900663894,3345742.445965676,
18541617.900663894,3345742.445965676,
18541717.900663894,3345742.445965676,
18541817.900663894,3345742.445965676,
18541917.900663894,3345742.445965676,
18542017.900663894,3345742.445965676,
18542117.900663894,3345742.445965676,
18542217.900663894,3345742.445965676,
18542317.900663894,3345742.445965676,
18542417.900663894,3345742.445965676,
18542517.900663894,3345742.445965676,
18542617.900663894,3345742.445965676,
18542717.900663894,3345742.445965676,
18542817.900663894,3345742.445965676,
18542917.900663894,3345742.445965676,
18543017.900663894,3345742.445965676,
18543117.900663894,3345742.445965676,
18543217.900663894,3345742.445965676,
18543317.900663894,3345742.445965676,
18543417.900663894,3345742.445965676,
18543517.900663894,3345742.445965676,
18543617.900663894,3345742.445965676,
18543717.900663894,3345742.445965676,
18543817.900663894,3345742.445965676,
18543917.900663894,3345742.445965676,
18544017.900663894,3345742.445965676,
18544117.900663894,3345742.445965676,
18544217.900663894,3345742.445965676,
18544317.900663894,3345742.445965676,
18544417.900663894,3345742.445965676,
18544517.900663894,3345742.445965676,
18544617.900663894,3345742.445965676,
18544717.900663894,3345742.445965676,
18544817.900663894,3345742.445965676,
18544917.900663894,3345742.445965676,
18545017.900663894,3345742.445965676,
18545117.900663894,3345742.445965676,
18545217.900663894,3345742.445965676,
18545317.900663894,3345742.445965676,
18545417.900663894,3345742.445965676,
18545517.900663894,3345742.445965676,
18545617.900663894,3345742.445965676,
18545717.900663894,3345742.445965676,
18545817.900663894,3345742.445965676,
18545917.900663894,3345742.445965676,
18546017.900663894,3345742.445965676,
18546117.900663894,3345742.445965676,
18546217.900663894,3345742.445965676,
18546317.900663894,3345742.445965676,
18546417.900663894,3345742.445965676,
18546517.900663894,3345742.445965676,
18546617.900663894,3345742.445965676,
18546717.900663894,3345742.445965676,
18546817.900663894,3345742.445965676,
18546917.900663894,3345742.445965676,
18547017.900663894,3345742.445965676,
18547117.900663894,3345742.445965676,
18547217.900663894,3345742.445965676,
18547317.900663894,3345742.445965676,
18547417.900663894,3345742.445965676,
18547517.900663894,3345742.445965676,
18547617.900663894,3345742.445965676,
18547717.900663894,3345742.445965676,
18547817.900663894,3345742.445965676,
18547917.900663894,3345742.445965676,
18548017.900663894,3345742.445965676,
18548117.900663894,3345742.445965676,
18548217.900663894,3345742.445965676,
18548317.900663894,3345742.445965676,
18548417.900663894,3345742.445965676,
18548517.900663894,3345742.445965676,
18548617.900663894,3345742.445965676,
18548717.900663894,3345742.445965676,
18548817.900663894,3345742.445965676,
18548917.900663894,3345742.445965676,
18549017.900663894,3345742.445965676,
18549117.900663894,3345742.445965676,
18549217.900663894,3345742.445965676,
18549317.900663894,3345742.445965676,
18549417.900663894,3345742.445965676,
18549517.900663894,3345742.445965676,
18549617.900663894,3345742.445965676,
18549717.900663894,3345742.445965676,
18549817.900663894,3345742.445965676,
18549917.900663894,3345742.445965676,
18550017.900663894,3345742.445965676,
18550117.900663894,3345742.445965676,
18550217.900663894,3345742.445965676,
18550317.900663894,3345742.445965676,
18550417.900663894,3345742.445965676,
18550517.900663894,3345742.445965676,
18550617.900663894,3345742.445965676,
18550717.900663894,3345742.445965676,
18550817.900663894,3345742.445965676,
18550917.900663894,3345742.445965676,
18551017.900663894,3345742.445965676,
18551117.900663894,3345742.445965676,
18551217.900663894,3345742.445965676,
18551317.900663894,3345742.445965676,
18551417.900663894,3345742.445965676,
18551517.900663894,3345742.445965676,
18551617.900663894,3345742.445965676,
18551717.900663894,3345742.445965676,
18551817.900663894,3345742.445965676,
18551917.900663894,3345742.445965676,
18552017.900663894,3345742.445965676,
18552117.900663894,3345742.445965676,
18552217.900663894,3345742.445965676,
18552317.900663894,3345742.445965676,
18552417.900663894,3345742.445965676,
18552517.900663894,3345742.445965676,
18552617.900663894,3345742.445965676,
18552717.900663894,3345742.445965676,
18552817.900663894,3345742.445965676,
18552917.900663894,3345742.445965676,
18553017.900663894,3345742.445965676,
18553117.900663894,3345742.445965676,
18553217.900663894,3345742.445965676,
18553317.900663894,3345742.445965676,
18553417.900663894,3345742.445965676,
18553517.900663894,3345742.445965676,
18553617.900663894,3345742.445965676,
18553717.900663894,3345742.445965676,
18553817.900663894,3345742.445965676,
18553917.900663894,3345742.445965676,
18554017.900663894,3345742.445965676,
18554117.900663894,3345742.445965676,
18554217.900663894,3345742.445965676,
18554317.900663894,3345742.445965676,
18554417.900663894,3345742.445965676,
18554517.900663894,3345742.445965676,
18554617.900663894,3345742.445965676,
18554717.900663894,3345742.445965676,
18554817.900663894,3345742.445965676,
18554917.900663894,3345742.445965676,
18555017.900663894,3345742.445965676,
18555117.900663894,3345742.445965676,
18555217.900663894,3345742.445965676,
18555317.900663894,3345742.445965676,
18555417.900663894,3345742.445965676,
18555517.900663894,3345742.445965676,
18555617.900663894,3345742.445965676,
18555717.900663894,3345742.445965676,
18555817.900663894,3345742.445965676,
18555917.900663894,3345742.445965676,
18537217.900663894,3345842.445965676,
18537317.900663894,3345842.445965676,
18537417.900663894,3345842.445965676,
18537517.900663894,3345842.445965676,
18537617.900663894,3345842.445965676,
18537717.900663894,3345842.445965676,
18537817.900663894,3345842.445965676,
18537917.900663894,3345842.445965676,
18538017.900663894,3345842.445965676,
18538117.900663894,3345842.445965676,
18538217.900663894,3345842.445965676,
18538317.900663894,3345842.445965676,
18538417.900663894,3345842.445965676,
18538517.900663894,3345842.445965676,
18538617.900663894,3345842.445965676,
18538717.900663894,3345842.445965676,
18538817.900663894,3345842.445965676,
18538917.900663894,3345842.445965676,
18539017.900663894,3345842.445965676,
18539117.900663894,3345842.445965676,
18539217.900663894,3345842.445965676,
18539317.900663894,3345842.445965676,
18539417.900663894,3345842.445965676,
18539517.900663894,3345842.445965676,
18539617.900663894,3345842.445965676,
18539717.900663894,3345842.445965676,
18539817.900663894,3345842.445965676,
18539917.900663894,3345842.445965676,
18540017.900663894,3345842.445965676,
18540117.900663894,3345842.445965676,
18540217.900663894,3345842.445965676,
18540317.900663894,3345842.445965676,
18540417.900663894,3345842.445965676,
18540517.900663894,3345842.445965676,
18540617.900663894,3345842.445965676,
18540717.900663894,3345842.445965676,
18540817.900663894,3345842.445965676,
18540917.900663894,3345842.445965676,
18541017.900663894,3345842.445965676,
18541117.900663894,3345842.445965676,
18541217.900663894,3345842.445965676,
18541317.900663894,3345842.445965676,
18541417.900663894,3345842.445965676,
18541517.900663894,3345842.445965676,
18541617.900663894,3345842.445965676,
18541717.900663894,3345842.445965676,
18541817.900663894,3345842.445965676,
18541917.900663894,3345842.445965676,
18542017.900663894,3345842.445965676,
18542117.900663894,3345842.445965676,
18542217.900663894,3345842.445965676,
18542317.900663894,3345842.445965676,
18542417.900663894,3345842.445965676,
18542517.900663894,3345842.445965676,
18542617.900663894,3345842.445965676,
18542717.900663894,3345842.445965676,
18542817.900663894,3345842.445965676,
18542917.900663894,3345842.445965676,
18543017.900663894,3345842.445965676,
18543117.900663894,3345842.445965676,
18543217.900663894,3345842.445965676,
18543317.900663894,3345842.445965676,
18543417.900663894,3345842.445965676,
18543517.900663894,3345842.445965676,
18543617.900663894,3345842.445965676,
18543717.900663894,3345842.445965676,
18543817.900663894,3345842.445965676,
18543917.900663894,3345842.445965676,
18544017.900663894,3345842.445965676,
18544117.900663894,3345842.445965676,
18544217.900663894,3345842.445965676,
18544317.900663894,3345842.445965676,
18544417.900663894,3345842.445965676,
18544517.900663894,3345842.445965676,
18544617.900663894,3345842.445965676,
18544717.900663894,3345842.445965676,
18544817.900663894,3345842.445965676,
18544917.900663894,3345842.445965676,
18545017.900663894,3345842.445965676,
18545117.900663894,3345842.445965676,
18545217.900663894,3345842.445965676,
18545317.900663894,3345842.445965676,
18545417.900663894,3345842.445965676,
18545517.900663894,3345842.445965676,
18545617.900663894,3345842.445965676,
18545717.900663894,3345842.445965676,
18545817.900663894,3345842.445965676,
18545917.900663894,3345842.445965676,
18546017.900663894,3345842.445965676,
18546117.900663894,3345842.445965676,
18546217.900663894,3345842.445965676,
18546317.900663894,3345842.445965676,
18546417.900663894,3345842.445965676,
18546517.900663894,3345842.445965676,
18546617.900663894,3345842.445965676,
18546717.900663894,3345842.445965676,
18546817.900663894,3345842.445965676,
18546917.900663894,3345842.445965676,
18547017.900663894,3345842.445965676,
18547117.900663894,3345842.445965676,
18547217.900663894,3345842.445965676,
18547317.900663894,3345842.445965676,
18547417.900663894,3345842.445965676,
18547517.900663894,3345842.445965676,
18547617.900663894,3345842.445965676,
18547717.900663894,3345842.445965676,
18547817.900663894,3345842.445965676,
18547917.900663894,3345842.445965676,
18548017.900663894,3345842.445965676,
18548117.900663894,3345842.445965676,
18548217.900663894,3345842.445965676,
18548317.900663894,3345842.445965676,
18548417.900663894,3345842.445965676,
18548517.900663894,3345842.445965676,
18548617.900663894,3345842.445965676,
18548717.900663894,3345842.445965676,
18548817.900663894,3345842.445965676,
18548917.900663894,3345842.445965676,
18549017.900663894,3345842.445965676,
18549117.900663894,3345842.445965676,
18549217.900663894,3345842.445965676,
18549317.900663894,3345842.445965676,
18549417.900663894,3345842.445965676,
18549517.900663894,3345842.445965676,
18549617.900663894,3345842.445965676,
18549717.900663894,3345842.445965676,
18549817.900663894,3345842.445965676,
18549917.900663894,3345842.445965676,
18550017.900663894,3345842.445965676,
18550117.900663894,3345842.445965676,
18550217.900663894,3345842.445965676,
18550317.900663894,3345842.445965676,
18550417.900663894,3345842.445965676,
18550517.900663894,3345842.445965676,
18550617.900663894,3345842.445965676,
18550717.900663894,3345842.445965676,
18550817.900663894,3345842.445965676,
18550917.900663894,3345842.445965676,
18551017.900663894,3345842.445965676,
18551117.900663894,3345842.445965676,
18551217.900663894,3345842.445965676,
18551317.900663894,3345842.445965676,
18551417.900663894,3345842.445965676,
18551517.900663894,3345842.445965676,
18551617.900663894,3345842.445965676,
18551717.900663894,3345842.445965676,
18551817.900663894,3345842.445965676,
18551917.900663894,3345842.445965676,
18552017.900663894,3345842.445965676,
18552117.900663894,3345842.445965676,
18552217.900663894,3345842.445965676,
18552317.900663894,3345842.445965676,
18552417.900663894,3345842.445965676,
18552517.900663894,3345842.445965676,
18552617.900663894,3345842.445965676,
18552717.900663894,3345842.445965676,
18552817.900663894,3345842.445965676,
18552917.900663894,3345842.445965676,
18553017.900663894,3345842.445965676,
18553117.900663894,3345842.445965676,
18553217.900663894,3345842.445965676,
18553317.900663894,3345842.445965676,
18553417.900663894,3345842.445965676,
18553517.900663894,3345842.445965676,
18553617.900663894,3345842.445965676,
18553717.900663894,3345842.445965676,
18553817.900663894,3345842.445965676,
18553917.900663894,3345842.445965676,
18554017.900663894,3345842.445965676,
18554117.900663894,3345842.445965676,
18554217.900663894,3345842.445965676,
18554317.900663894,3345842.445965676,
18554417.900663894,3345842.445965676,
18554517.900663894,3345842.445965676,
18554617.900663894,3345842.445965676,
18554717.900663894,3345842.445965676,
18554817.900663894,3345842.445965676,
18554917.900663894,3345842.445965676,
18555017.900663894,3345842.445965676,
18555117.900663894,3345842.445965676,
18555217.900663894,3345842.445965676,
18555317.900663894,3345842.445965676,
18555417.900663894,3345842.445965676,
18555517.900663894,3345842.445965676,
18555617.900663894,3345842.445965676,
18555717.900663894,3345842.445965676,
18555817.900663894,3345842.445965676,
18555917.900663894,3345842.445965676,
18537217.900663894,3345942.445965676,
18537317.900663894,3345942.445965676,
18537417.900663894,3345942.445965676,
18537517.900663894,3345942.445965676,
18537617.900663894,3345942.445965676,
18537717.900663894,3345942.445965676,
18537817.900663894,3345942.445965676,
18537917.900663894,3345942.445965676,
18538017.900663894,3345942.445965676,
18538117.900663894,3345942.445965676,
18538217.900663894,3345942.445965676,
18538317.900663894,3345942.445965676,
18538417.900663894,3345942.445965676,
18538517.900663894,3345942.445965676,
18538617.900663894,3345942.445965676,
18538717.900663894,3345942.445965676,
18538817.900663894,3345942.445965676,
18538917.900663894,3345942.445965676,
18539017.900663894,3345942.445965676,
18539117.900663894,3345942.445965676,
18539217.900663894,3345942.445965676,
18539317.900663894,3345942.445965676,
18539417.900663894,3345942.445965676,
18539517.900663894,3345942.445965676,
18539617.900663894,3345942.445965676,
18539717.900663894,3345942.445965676,
18539817.900663894,3345942.445965676,
18539917.900663894,3345942.445965676,
18540017.900663894,3345942.445965676,
18540117.900663894,3345942.445965676,
18540217.900663894,3345942.445965676,
18540317.900663894,3345942.445965676,
18540417.900663894,3345942.445965676,
18540517.900663894,3345942.445965676,
18540617.900663894,3345942.445965676,
18540717.900663894,3345942.445965676,
18540817.900663894,3345942.445965676,
18540917.900663894,3345942.445965676,
18541017.900663894,3345942.445965676,
18541117.900663894,3345942.445965676,
18541217.900663894,3345942.445965676,
18541317.900663894,3345942.445965676,
18541417.900663894,3345942.445965676,
18541517.900663894,3345942.445965676,
18541617.900663894,3345942.445965676,
18541717.900663894,3345942.445965676,
18541817.900663894,3345942.445965676,
18541917.900663894,3345942.445965676,
18542017.900663894,3345942.445965676,
18542117.900663894,3345942.445965676,
18542217.900663894,3345942.445965676,
18542317.900663894,3345942.445965676,
18542417.900663894,3345942.445965676,
18542517.900663894,3345942.445965676,
18542617.900663894,3345942.445965676,
18542717.900663894,3345942.445965676,
18542817.900663894,3345942.445965676,
18542917.900663894,3345942.445965676,
18543017.900663894,3345942.445965676,
18543117.900663894,3345942.445965676,
18543217.900663894,3345942.445965676,
18543317.900663894,3345942.445965676,
18543417.900663894,3345942.445965676,
18543517.900663894,3345942.445965676,
18543617.900663894,3345942.445965676,
18543717.900663894,3345942.445965676,
18543817.900663894,3345942.445965676,
18543917.900663894,3345942.445965676,
18544017.900663894,3345942.445965676,
18544117.900663894,3345942.445965676,
18544217.900663894,3345942.445965676,
18544317.900663894,3345942.445965676,
18544417.900663894,3345942.445965676,
18544517.900663894,3345942.445965676,
18544617.900663894,3345942.445965676,
18544717.900663894,3345942.445965676,
18544817.900663894,3345942.445965676,
18544917.900663894,3345942.445965676,
18545017.900663894,3345942.445965676,
18545117.900663894,3345942.445965676,
18545217.900663894,3345942.445965676,
18545317.900663894,3345942.445965676,
18545417.900663894,3345942.445965676,
18545517.900663894,3345942.445965676,
18545617.900663894,3345942.445965676,
18545717.900663894,3345942.445965676,
18545817.900663894,3345942.445965676,
18545917.900663894,3345942.445965676,
18546017.900663894,3345942.445965676,
18546117.900663894,3345942.445965676,
18546217.900663894,3345942.445965676,
18546317.900663894,3345942.445965676,
18546417.900663894,3345942.445965676,
18546517.900663894,3345942.445965676,
18546617.900663894,3345942.445965676,
18546717.900663894,3345942.445965676,
18546817.900663894,3345942.445965676,
18546917.900663894,3345942.445965676,
18547017.900663894,3345942.445965676,
18547117.900663894,3345942.445965676,
18547217.900663894,3345942.445965676,
18547317.900663894,3345942.445965676,
18547417.900663894,3345942.445965676,
18547517.900663894,3345942.445965676,
18547617.900663894,3345942.445965676,
18547717.900663894,3345942.445965676,
18547817.900663894,3345942.445965676,
18547917.900663894,3345942.445965676,
18548017.900663894,3345942.445965676,
18548117.900663894,3345942.445965676,
18548217.900663894,3345942.445965676,
18548317.900663894,3345942.445965676,
18548417.900663894,3345942.445965676,
18548517.900663894,3345942.445965676,
18548617.900663894,3345942.445965676,
18548717.900663894,3345942.445965676,
18548817.900663894,3345942.445965676,
18548917.900663894,3345942.445965676,
18549017.900663894,3345942.445965676,
18549117.900663894,3345942.445965676,
18549217.900663894,3345942.445965676,
18549317.900663894,3345942.445965676,
18549417.900663894,3345942.445965676,
18549517.900663894,3345942.445965676,
18549617.900663894,3345942.445965676,
18549717.900663894,3345942.445965676,
18549817.900663894,3345942.445965676,
18549917.900663894,3345942.445965676,
18550017.900663894,3345942.445965676,
18550117.900663894,3345942.445965676,
18550217.900663894,3345942.445965676,
18550317.900663894,3345942.445965676,
18550417.900663894,3345942.445965676,
18550517.900663894,3345942.445965676,
18550617.900663894,3345942.445965676,
18550717.900663894,3345942.445965676,
18550817.900663894,3345942.445965676,
18550917.900663894,3345942.445965676,
18551017.900663894,3345942.445965676,
18551117.900663894,3345942.445965676,
18551217.900663894,3345942.445965676,
18551317.900663894,3345942.445965676,
18551417.900663894,3345942.445965676,
18551517.900663894,3345942.445965676,
18551617.900663894,3345942.445965676,
18551717.900663894,3345942.445965676,
18551817.900663894,3345942.445965676,
18551917.900663894,3345942.445965676,
18552017.900663894,3345942.445965676,
18552117.900663894,3345942.445965676,
18552217.900663894,3345942.445965676,
18552317.900663894,3345942.445965676,
18552417.900663894,3345942.445965676,
18552517.900663894,3345942.445965676,
18552617.900663894,3345942.445965676,
18552717.900663894,3345942.445965676,
18552817.900663894,3345942.445965676,
18552917.900663894,3345942.445965676,
18553017.900663894,3345942.445965676,
18553117.900663894,3345942.445965676,
18553217.900663894,3345942.445965676,
18553317.900663894,3345942.445965676,
18553417.900663894,3345942.445965676,
18553517.900663894,3345942.445965676,
18553617.900663894,3345942.445965676,
18553717.900663894,3345942.445965676,
18553817.900663894,3345942.445965676,
18553917.900663894,3345942.445965676,
18554017.900663894,3345942.445965676,
18554117.900663894,3345942.445965676,
18554217.900663894,3345942.445965676,
18554317.900663894,3345942.445965676,
18554417.900663894,3345942.445965676,
18554517.900663894,3345942.445965676,
18554617.900663894,3345942.445965676,
18554717.900663894,3345942.445965676,
18554817.900663894,3345942.445965676,
18554917.900663894,3345942.445965676,
18555017.900663894,3345942.445965676,
18555117.900663894,3345942.445965676,
18555217.900663894,3345942.445965676,
18555317.900663894,3345942.445965676,
18555417.900663894,3345942.445965676,
18555517.900663894,3345942.445965676,
18555617.900663894,3345942.445965676,
18555717.900663894,3345942.445965676,
18555817.900663894,3345942.445965676,
18555917.900663894,3345942.445965676,
18537217.900663894,3346042.445965676,
18537317.900663894,3346042.445965676,
18537417.900663894,3346042.445965676,
18537517.900663894,3346042.445965676,
18537617.900663894,3346042.445965676,
18537717.900663894,3346042.445965676,
18537817.900663894,3346042.445965676,
18537917.900663894,3346042.445965676,
18538017.900663894,3346042.445965676,
18538117.900663894,3346042.445965676,
18538217.900663894,3346042.445965676,
18538317.900663894,3346042.445965676,
18538417.900663894,3346042.445965676,
18538517.900663894,3346042.445965676,
18538617.900663894,3346042.445965676,
18538717.900663894,3346042.445965676,
18538817.900663894,3346042.445965676,
18538917.900663894,3346042.445965676,
18539017.900663894,3346042.445965676,
18539117.900663894,3346042.445965676,
18539217.900663894,3346042.445965676,
18539317.900663894,3346042.445965676,
18539417.900663894,3346042.445965676,
18539517.900663894,3346042.445965676,
18539617.900663894,3346042.445965676,
18539717.900663894,3346042.445965676,
18539817.900663894,3346042.445965676,
18539917.900663894,3346042.445965676,
18540017.900663894,3346042.445965676,
18540117.900663894,3346042.445965676,
18540217.900663894,3346042.445965676,
18540317.900663894,3346042.445965676,
18540417.900663894,3346042.445965676,
18540517.900663894,3346042.445965676,
18540617.900663894,3346042.445965676,
18540717.900663894,3346042.445965676,
18540817.900663894,3346042.445965676,
18540917.900663894,3346042.445965676,
18541017.900663894,3346042.445965676,
18541117.900663894,3346042.445965676,
18541217.900663894,3346042.445965676,
18541317.900663894,3346042.445965676,
18541417.900663894,3346042.445965676,
18541517.900663894,3346042.445965676,
18541617.900663894,3346042.445965676,
18541717.900663894,3346042.445965676,
18541817.900663894,3346042.445965676,
18541917.900663894,3346042.445965676,
18542017.900663894,3346042.445965676,
18542117.900663894,3346042.445965676,
18542217.900663894,3346042.445965676,
18542317.900663894,3346042.445965676,
18542417.900663894,3346042.445965676,
18542517.900663894,3346042.445965676,
18542617.900663894,3346042.445965676,
18542717.900663894,3346042.445965676,
18542817.900663894,3346042.445965676,
18542917.900663894,3346042.445965676,
18543017.900663894,3346042.445965676,
18543117.900663894,3346042.445965676,
18543217.900663894,3346042.445965676,
18543317.900663894,3346042.445965676,
18543417.900663894,3346042.445965676,
18543517.900663894,3346042.445965676,
18543617.900663894,3346042.445965676,
18543717.900663894,3346042.445965676,
18543817.900663894,3346042.445965676,
18543917.900663894,3346042.445965676,
18544017.900663894,3346042.445965676,
18544117.900663894,3346042.445965676,
